bookId,title,author,coverImg,rating,language,isbn,genres,bookFormat,category
676,"I'd Tell You I Love You, But Then I'd Have to Kill You",Ally Carter (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334491180l/852470.jpg,3.83,English,9.78E+12,"['Young Adult', 'Romance', 'Mystery', 'Contemporary', 'Fiction', 'Espionage', 'Chick Lit', 'Adventure', 'Teen', 'Realistic Fiction']",Hardcover,Young Adult
677,Matching Configurations: QUANTUM ROOTS III,Kyle Keyes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554472896l/44790978.jpg,4.39,English,9.78E+12,"['Contemporary', 'Epic', 'Drama', 'Fiction', 'Novels', 'Book Club', 'Suspense']",Paperback,Contemporary
678,The Fiery Cross,"Diana Gabaldon (Goodreads Author), Janos Farkas (translator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407366842l/10967.jpg,4.24,English,9.78E+12,"['Historical Fiction', 'Romance', 'Fiction', 'Fantasy', 'Time Travel', 'Historical', 'Historical Romance', 'Audiobook', 'Adult', 'Adventure']",Mass Market Paperback,Historical Fiction
679,The Magic Mountain,"Thomas Mann, John E. Woods (Translator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403170928l/88077.jpg,4.11,English,9.78E+12,"['Fiction', 'Classics', 'German Literature', 'Literature', 'Philosophy', 'Novels', 'Germany', '20th Century', 'Nobel Prize', 'Literary Fiction']",Paperback,Fiction
680,The Sisterhood of the Traveling Pants,Ann Brashares,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461611233l/452306.jpg,3.8,English,9.78E+12,"['Young Adult', 'Fiction', 'Chick Lit', 'Contemporary', 'Romance', 'Teen', 'Realistic Fiction', 'Childrens', 'Coming Of Age', 'Young Adult Contemporary']",Hardcover,Young Adult
681,Howl and Other Poems,"Allen Ginsberg, William Carlos Williams (Introduction)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327870926l/6295.jpg,4.13,English,9.78E+12,"['Poetry', 'Classics', 'Fiction', 'American', 'Literature', 'LGBT', '20th Century', 'Queer', 'Banned Books', 'School']",Hardcover,Poetry
682,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327784751l/3980.jpg,4.15,English,9.78E+12,"['Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Mystery', 'Classics', 'Realistic Fiction', 'Adventure', 'Juvenile', 'School']",Paperback,Fiction
683,The Elegance of the Hedgehog,"Muriel Barbery, Alison Anderson (Goodreads Author) (Translator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347755370l/2967752.jpg,3.77,English,9.78E+12,"['Fiction', 'France', 'Contemporary', 'Philosophy', 'Book Club', 'Literary Fiction', 'Novels', 'Literature', 'Adult Fiction', 'Adult']",Paperback,Fiction
684,The Book of Mormon: Another Testament of Jesus Christ,Joseph Smith Jr. (Translator),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327389004l/323355.jpg,4.34,English,9.78E+12,"['Religion', 'Nonfiction', 'Lds', 'Church', 'Spirituality', 'History', 'Inspirational', 'Classics', 'Reference', 'Christian']",Paperback,Religion
685,The Sirens of Titan,Kurt Vonnegut Jr.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419363185l/4982.jpg,4.15,English,1.00E+13,"['Science Fiction', 'Fiction', 'Classics', 'Humor', 'Literature', 'Novels', 'Fantasy', 'Science Fiction Fantasy', 'American', '20th Century']",Paperback,Science Fiction
686,Cosmos,Carl Sagan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388620656l/55030.jpg,4.37,English,9.78E+12,"['Science', 'Nonfiction', 'Astronomy', 'Physics', 'History', 'Space', 'Philosophy', 'Popular Science', 'Classics', 'Audiobook']",Mass Market Paperback,Science
687,The Big Sleep,Raymond Chandler,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371584712l/2052.jpg,3.99,English,9.78E+12,"['Mystery', 'Fiction', 'Classics', 'Crime', 'Noir', 'Detective', 'Mystery Thriller', 'Thriller', 'Novels', 'American']",Paperback,Mystery
688,Grimm's Fairy Tales,"Jacob Grimm, Wilhelm Grimm, Edward Robert Hughes (illustrator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386705031l/19351490.jpg,4.13,English,B00912L5U2,"['Classics', 'Fantasy', 'Fiction', 'Fairy Tales', 'Short Stories', 'Childrens', 'Literature', 'Mythology', 'German Literature', 'Young Adult']",Kindle Edition,Classics
689,Quantum Roots,Kyle Keyes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376602412l/18334354.jpg,4.35,English,9.78E+12,"['Drama', 'Contemporary', 'Fiction', 'Book Club', 'Epic', 'Novels', 'Thriller']",Paperback,Drama
690,Message in a Bottle,Nicholas Sparks (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1163789140l/3478._SY475_.jpg,3.96,English,9.78E+12,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Contemporary Romance', 'Love', 'Drama', 'Novels']",Paperback,Romance
691,Crooked Kingdom,Leigh Bardugo (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456172607l/22299763._SY475_.jpg,4.58,English,B0117K9N3Q,"['Fantasy', 'Young Adult', 'Fiction', 'LGBT', 'Young Adult Fantasy', 'Romance', 'Magic', 'Adventure', 'High Fantasy', 'Audiobook']",Kindle Edition,Fantasy
692,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388209846l/76401.jpg,4.22,English,9.78E+12,"['History', 'Nonfiction', 'American History', 'Classics', 'Historical', 'War', 'Politics', 'Race', 'Native Americans', 'Westerns']",Paperback,History
693,Prodigy,Marie Lu (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336254717l/13414446.jpg,4.26,English,9.78E+12,"['Dystopia', 'Young Adult', 'Romance', 'Science Fiction', 'Fantasy', 'Fiction', 'Adventure', 'Teen', 'Action', 'Audiobook']",Hardcover,Dystopia
694,The Power of Myth,"Joseph Campbell, Bill Moyers",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878742l/35519.jpg,4.26,English,9.78E+12,"['Nonfiction', 'Mythology', 'Philosophy', 'Religion', 'History', 'Psychology', 'Spirituality', 'Classics', 'Anthropology', 'Writing']",Paperback,Nonfiction
695,City of Ashes,Cassandra Clare (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432730356l/1582996._SY475_.jpg,4.17,English,9.78E+12,"['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Urban Fantasy', 'Vampires', 'Fiction', 'Supernatural', 'Angels', 'Magic']",Hardcover,Fantasy
696,The No. 1 Ladies' Detective Agency,Alexander McCall Smith (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459953654l/7061._SY475_.jpg,3.79,English,9.78E+12,"['Mystery', 'Fiction', 'Africa', 'Crime', 'Mystery Thriller', 'Botswana', 'Detective', 'Adult Fiction', 'Adult', 'Audiobook']",Paperback,Mystery
697,Love Story,Erich Segal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388812297l/73968.jpg,3.62,English,9.78E+12,"['Romance', 'Fiction', 'Classics', 'Contemporary', 'Chick Lit', 'Novels', 'Love', 'Love Story', 'Adult', 'Drama']",Paperback,Romance
698,Glass Houses,Rachel Caine (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428057864l/27266.jpg,3.91,English,9.78E+12,"['Vampires', 'Young Adult', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Romance', 'Supernatural', 'Fiction', 'Paranormal Romance', 'Ghosts']",Mass Market Paperback,Vampires
699,Twenty Thousand Leagues Under the Sea,"Jules Verne, Anthony Bonner (Translator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494979127l/33507.jpg,3.89,English,9.78E+12,"['Classics', 'Science Fiction', 'Fiction', 'Adventure', 'Fantasy', 'France', 'Literature', 'Steampunk', 'Novels', 'Science Fiction Fantasy']",Hardcover,Classics
700,Confessions of a Shopaholic,Sophie Kinsella (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546503932l/9416._SX318_.jpg,3.65,English,9.78E+12,"['Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'Humor', 'Adult', 'Adult Fiction', 'Contemporary Romance', 'Comedy', 'Young Adult']",Paperback,Chick Lit
701,Lover Revealed,J.R. Ward (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389646548l/42898.jpg,4.3,English,9.78E+12,"['Romance', 'Paranormal', 'Paranormal Romance', 'Vampires', 'Fantasy', 'Urban Fantasy', 'Adult', 'Fiction', 'Erotica', 'Supernatural']",Mass Market Paperback,Romance
702,Odd Thomas,Dean Koontz (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388245669l/14995.jpg,3.97,English,9.78E+12,"['Horror', 'Fiction', 'Mystery', 'Fantasy', 'Thriller', 'Paranormal', 'Suspense', 'Supernatural', 'Urban Fantasy', 'Mystery Thriller']",Paperback,Horror
703,The Edge of Never,J.A. Redmerski (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358810128l/16081272.jpg,4.23,English,9.78E+12,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'Fiction', 'Chick Lit', 'Adult', 'Road Trip', 'Love']",Paperback,Romance
704,The Awakening: Fate in Motion,Suzanne Boisvert (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534899658l/41423092._SY475_.jpg,4.31,,B07GNSZH8M,"['Contemporary', 'Drama', 'Book Club', 'Fiction', 'Novels', 'Fantasy', 'Young Adult', 'Adventure', 'Middle Grade', 'Adult']",Kindle Edition,Contemporary
705,Club Dead,Charlaine Harris (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329501590l/140082.jpg,4.02,English,1.00E+13,"['Fantasy', 'Vampires', 'Paranormal', 'Urban Fantasy', 'Romance', 'Fiction', 'Mystery', 'Paranormal Romance', 'Supernatural', 'Adult']",Mass Market Paperback,Fantasy
706,Ivanhoe,"Walter Scott, Graham Tulloch (Editor, Introduction)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589480142l/6440.jpg,3.75,English,9.78E+12,"['Classics', 'Historical Fiction', 'Fiction', 'Adventure', 'Literature', 'Historical', 'Romance', 'Classic Literature', 'Novels', '19th Century']",Paperback,Classics
707,Carry On,Rainbow Rowell (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481729252l/32768522.jpg,4.22,English,9.78E+12,"['Fantasy', 'Young Adult', 'LGBT', 'Romance', 'Fiction', 'Magic', 'Queer', 'Vampires', 'Audiobook', 'Young Adult Fantasy']",Paperback,Fantasy
708,Princess Academy,Shannon Hale (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349410861l/85990.jpg,4.01,English,9.78E+12,"['Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Romance', 'Fairy Tales', 'Adventure', 'Young Adult Fantasy', 'Juvenile']",Paperback,Fantasy
709,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,"Steven D. Levitt, Stephen J. Dubner (Goodreads Author)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550917827l/1202._SX318_.jpg,3.98,English,9.78E+12,"['Nonfiction', 'Economics', 'Business', 'Science', 'Psychology', 'Sociology', 'Politics', 'Finance', 'Audiobook', 'Social Science']",Hardcover,Nonfiction
710,The Nightingale,Kristin Hannah (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598993363l/21853621._SY475_.jpg,4.57,English,9.78E+12,"['Historical Fiction', 'Fiction', 'Historical', 'World War II', 'War', 'Audiobook', 'Adult', 'France', 'Adult Fiction', 'Romance']",Hardcover,Historical Fiction
711,Ender's Shadow,Orson Scott Card,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424904668l/9532.jpg,4.3,English,9.78E+12,"['Science Fiction', 'Fiction', 'Young Adult', 'Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Adventure', 'Space', 'War', 'Novels']",Paperback,Science Fiction
712,The Aeneid,"Virgil, Robert Fitzgerald (Translator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923968l/12914.jpg,3.84,English,9.78E+12,"['Classics', 'Poetry', 'Fiction', 'Mythology', 'Literature', 'School', 'Epic', 'Fantasy', 'Ancient', 'Classic Literature']",Paperback,Classics
713,Unravel Me,Tahereh Mafi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340287622l/13104080.jpg,4.23,English,9.78E+12,"['Young Adult', 'Dystopia', 'Fantasy', 'Romance', 'Science Fiction', 'Paranormal', 'Fiction', 'New Adult', 'Post Apocalyptic', 'Supernatural']",Hardcover,Young Adult
714,Emma,"Jane Austen, Fiona Stafford (Introduction/Notes)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373627931l/6969.jpg,4.01,English,9.78E+12,"['Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Literature', 'Historical', '19th Century', 'Classic Literature', 'Audiobook', 'British Literature']",Paperback,Classics
715,Walk Two Moons,Sharon Creech,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389035862l/53496.jpg,3.97,English,9.78E+12,"['Young Adult', 'Fiction', 'Realistic Fiction', 'Middle Grade', 'Childrens', 'School', 'Contemporary', 'Classics', 'Family', 'Juvenile']",Paperback,Young Adult
716,Angle of Repose,Wallace Stegner,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329151576l/292408.jpg,4.24,English,9.78E+12,"['Fiction', 'Historical Fiction', 'Classics', 'Literature', 'Westerns', 'Literary Fiction', 'Novels', 'Book Club', 'Historical', 'Audiobook']",Paperback,Fiction
717,Lover Avenged,J.R. Ward (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321039998l/5098079.jpg,4.37,English,9.78E+12,"['Paranormal Romance', 'Paranormal', 'Vampires', 'Romance', 'Fantasy', 'Urban Fantasy', 'Adult', 'Fiction', 'Supernatural', 'Erotica']",Hardcover,Paranormal Romance
718,The Shell Seekers,Rosamunde Pilcher,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385213408l/37095.jpg,4.16,English,9.78E+12,"['Fiction', 'Romance', 'Historical Fiction', 'Chick Lit', 'Adult Fiction', 'Historical', 'British Literature', 'Contemporary', 'Family', 'Novels']",Hardcover,Fiction
719,The Corrections,Jonathan Franzen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355011305l/3805.jpg,3.8,English,9.78E+12,"['Fiction', 'Contemporary', 'Novels', 'Literary Fiction', 'Literature', 'American', 'Family', 'The United States Of America', 'Unfinished', 'Adult Fiction']",Paperback,Fiction
720,The Bluest Eye,Toni Morrison,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388208495l/11337.jpg,4.06,English,9.78E+12,"['Fiction', 'Classics', 'Historical Fiction', 'African American', 'Race', 'Literature', 'Novels', 'Literary Fiction', 'School', 'American']",Paperback,Fiction
721,Anthem,Ayn Rand,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388190459l/667.jpg,3.63,English,9.78E+12,"['Fiction', 'Classics', 'Philosophy', 'Dystopia', 'Science Fiction', 'School', 'Literature', 'Read For School', 'Politics', 'Novels']",Paperback,Fiction
722,The Witch of Blackbird Pond,Elizabeth George Speare,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345499790l/703292.jpg,3.98,English,1.00E+13,"['Historical Fiction', 'Young Adult', 'Fiction', 'Classics', 'Childrens', 'Historical', 'Middle Grade', 'Witches', 'Romance', 'School']",Paperback,Historical Fiction
723,Under the Dome,Stephen King (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511289992l/6320534._SY475_.jpg,3.91,English,9.78E+12,"['Horror', 'Fiction', 'Science Fiction', 'Thriller', 'Fantasy', 'Mystery', 'Suspense', 'Audiobook', 'Adult', 'Drama']",Hardcover,Horror
724,Living Dead in Dallas,Charlaine Harris (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329501808l/110494.jpg,3.96,English,9.78E+12,"['Fantasy', 'Vampires', 'Paranormal', 'Urban Fantasy', 'Romance', 'Fiction', 'Mystery', 'Paranormal Romance', 'Supernatural', 'Adult']",Mass Market Paperback,Fantasy
725,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393804353l/3109.jpg,4.17,English,9.78E+12,"['Nonfiction', 'Food', 'Science', 'Health', 'History', 'Nutrition', 'Environment', 'Cooking', 'Audiobook', 'Politics']",Hardcover,Nonfiction
726,A Canticle for Leibowitz,"Walter M. Miller Jr., Mary Doria Russell (Goodreads Author) (Introduction)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450516880l/164154._SY475_.jpg,3.97,English,9.78E+12,"['Science Fiction', 'Fiction', 'Post Apocalyptic', 'Classics', 'Dystopia', 'Fantasy', 'Science Fiction Fantasy', 'Religion', 'Apocalyptic', 'Speculative Fiction']",Paperback,Science Fiction
727,The Jungle Books,"Rudyard Kipling, Alev Lytle Croutier (Afterword)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349066474l/41684.jpg,4.01,English,9.78E+12,"['Classics', 'Fiction', 'Childrens', 'Fantasy', 'Adventure', 'Short Stories', 'Literature', 'Animals', 'Young Adult', 'India']",Paperback,Classics
728,Collected Fictions,"Jorge Luis Borges, Andrew Hurley (Translator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544275624l/17961._SX318_.jpg,4.58,English,9.78E+12,"['Fiction', 'Short Stories', 'Classics', 'Literature', 'Fantasy', 'Magical Realism', 'Philosophy', 'Latin American', 'Spanish Literature', 'Literary Fiction']",Paperback,Fiction
729,Rubinrot,Kerstin Gier,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327918185l/6325285.jpg,4.1,German,9.78E+12,"['Fantasy', 'Young Adult', 'Time Travel', 'Romance', 'Historical Fiction', 'Science Fiction', 'Fiction', 'Paranormal', 'Historical', 'Mystery']",Hardcover,Fantasy
730,One Day,David Nicholls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327873020l/6280118.jpg,3.8,English,9.78E+12,"['Fiction', 'Romance', 'Contemporary', 'Chick Lit', 'Adult', 'Adult Fiction', 'Novels', 'British Literature', 'Love', 'Drama']",Hardcover,Fiction
731,The Story of My Life,Helen Keller,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320429331l/821611.jpg,4.08,English,9.78E+12,"['Nonfiction', 'Biography', 'Classics', 'Memoir', 'History', 'Autobiography', 'Biography Memoir', 'Historical', 'Disability', 'Inspirational']",Paperback,Nonfiction
